sentences	sensitiveAttr
<alumniOf>Amman_Baccalaureate_School,<age>27,<gender>Female,	Amman
<age>120,<gender>Female,<nationality>Albania,	Burgajet_Castle
<age>121,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Thuringia
<age>209,<gender>Female,	Weilburg
<age>131,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Marmorpalais
<age>296,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Rotenburg_an_der_Fulda
<age>202,<gender>Female,<knowsLanguage>French_lang,<knowsLanguage>German_lang,<knowsLanguage>Hungarian_lang,<nationality>France,	Vienna
<age>1107,<gender>Female,	Yang_Wu
<age>422,<gender>Female,	Dorking
<age>261,<gender>Female,	Anne_Arundel_County_u002C__Maryland
<alumniOf>King_u0027_s_College_London,<age>173,<gender>Male,<knowsLanguage>Thai_lang,	Bangkok
<age>48,<gender>Female,<knowsLanguage>Malayalam,<nationality>India,	Punjab_u002C__India
<age>219,<gender>Male,	Tulchyn
<age>1924,<gender>Female,<knowsLanguage>Latin,	Rome
<age>1414,<gender>Male,	Karnataka
<award>Ashoka_Chakra__u0028_military_decoration_u0029_,<age>50,<gender>Male,<nationality>India,	Jodhpur
<alumniOf>University_of_Geneva,<age>135,<gender>Male,<memberOf>Communist_Party_of_the_Soviet_Union,<memberOf>Mensheviks,	Kerch
<age>163,<gender>Male,<nationality>Philippines,	Makati
<age>203,<gender>Male,	Arue_u002C__French_Polynesia
<age>1426,<gender>Male,	Mecca
<age>1058,<gender>Female,	Goryeo
<age>193,<gender>Female,<knowsLanguage>Korean_lang,	Joseon
<age>399,<gender>Female,<knowsLanguage>Korean_lang,	Cheonan
<age>628,<gender>Female,<knowsLanguage>Korean_lang,	Yangju
<age>70,<gender>Male,<nationality>United_States,	United_States
<age>271,<gender>Male,<nationality>United_States,	Massachusetts
<gender>Female,	Mecca
<age>72,<gender>Male,	Lancaster_u002C__California
<age>1724,<gender>Male,	Babylon
<age>45,<gender>Female,<knowsLanguage>English_lang,	Ledbury
<age>78,<gender>Male,	Kolkata
<alumniOf>University_of_Belgrade,<age>77,<gender>Male,<memberOf>League_of_Communists_of_Yugoslavia,	Lukavac
<alumniOf>University_of_Wrocław,<award>Officer_Of_The_Order_Of_Polonia_Restituta_Q15715251,<award>Silver_Cross_Of_Merit_Q21954203,<age>59,<gender>Male,<knowsLanguage>Polish_lang,<nationality>Poland,	Poland
<age>694,<gender>Male,	Tarnów
<age>71,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	San_Cipriano_d_u0027_Aversa
<age>353,<gender>Male,	Red_Fort
<age>289,<gender>Male,	Satara__u0028_city_u0029_
<gender>Male,	Thanjavur
<age>52,<gender>Female,<nationality>Iceland,	Reykjavík
<age>198,<gender>Female,	Circassia
<gender>Male,	Sri_Jayawardenepura_Kotte
<age>115,<gender>Male,<nationality>United_States,	Roanoke_u002C__Virginia
<alumniOf>Somerville_College_u002C__Oxford,<age>64,<gender>Female,<nationality>Malaysia,	Batu_Gajah
<age>354,<gender>Male,	Rajgad_Fort
<age>58,<gender>Female,<nationality>India,	Kolkata
<alumniOf>Harvard_Kennedy_School,<alumniOf>New_York_University,<alumniOf>University_of_Madras,<alumniOf>Clarkson_University,<gender>Male,<worksFor>Stanford_University,	India
<alumniOf>Trinity_College_u002C__Melbourne,<age>118,<gender>Male,<knowsLanguage>English_lang,	Hampstead
<alumniOf>London_School_of_Economics,<age>57,<gender>Male,<knowsLanguage>English_lang,<nationality>South_Africa,	Johannesburg
<age>125,<gender>Male,<nationality>United_States,	Jacksonville_u002C__Florida
<award>Billboard_Latin_Music_Lifetime_Achievement_Award,<age>82,<gender>Male,<nationality>United_States,	Brooklyn
<age>733,<gender>Male,	Raby_Castle
<age>384,<gender>Male,	Amber_u002C__India
<age>150,<gender>Male,	Bharatpur_u002C__Rajasthan
<age>126,<gender>Female,<knowsLanguage>Marathi_lang,	Dabhol
<age>194,<gender>Male,	Pudukkottai
<age>134,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Bolivia,	Bolivia
<gender>Male,	Bharatpur_u002C__Rajasthan
<age>63,<gender>Male,<memberOf>Constitution_Party__u0028_United_States_u0029_,<nationality>United_States,	Chicago
<alumniOf>Savitribai_Phule_Pune_University,<age>71,<gender>Male,<nationality>India,	Thiruvalla
<alumniOf>Washwood_Heath_Academy,<age>43,<gender>Male,<knowsLanguage>English_lang,<nationality>Pakistan,	Birmingham
<age>150,<gender>Male,<nationality>Laos,	Champasak__u0028_town_u0029_
<age>824,<gender>Male,	Verona
<age>56,<gender>Male,	Russia
<alumniOf>Australian_National_University,<alumniOf>University_of_Queensland,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<age>63,<gender>Male,	Homebush_u002C__New_South_Wales
<alumniOf>Harvard_University,<age>137,<gender>Male,<nationality>United_States,	Concord_u002C__Massachusetts
<alumniOf>Dalhousie_University,<award>Officer_of_the_Order_of_Canada,<age>123,<gender>Male,<nationality>Canada,	Whitbourne_u002C__Newfoundland_and_Labrador
<age>79,<gender>Male,<nationality>United_States,	Providence_u002C__Rhode_Island
<alumniOf>University_of_Allahabad,<age>106,<gender>Female,	Ajmer
<age>129,<gender>Male,<nationality>United_States,	Ponce_u002C__Puerto_Rico
<age>426,<gender>Male,<knowsLanguage>Portuguese_lang,	Paredes_u002C__Portugal
<age>164,<gender>Male,<nationality>United_States,	Springfield_u002C__Illinois
<age>182,<gender>Female,	Istanbul
<alumniOf>St_u002E__Joseph_u0027_s_College_u002C__Colombo,<age>104,<gender>Male,<nationality>Sri_Lanka,	Colombo
<gender>Female,	Galway
<gender>Female,	Dublin
<age>112,<gender>Male,<memberOf>Nazi_Party,<memberOf>Schutzstaffel,<memberOf>Sturmabteilung,<nationality>Austria,	Graz
<age>94,<gender>Male,	Russia
<age>161,<gender>Female,	Russian_Empire
<age>61,<gender>Male,<nationality>United_States,	South_Los_Angeles
<age>127,<gender>Male,	Superior_u002C__Wisconsin
<award>Yakir_Yerushalayim,<age>110,<gender>Male,<knowsLanguage>Hebrew_lang,<nationality>Israel,	Zagreb
<gender>Female,<age>276,	Cumberland_County_u002C__Pennsylvania
<age>527,<gender>Female,	Massa_u002C__Tuscany
<age>225,<gender>Male,	Thornton-le-Dale
<alumniOf>University_of_Oxford,<age>418,<gender>Male,	Newstead_u002C__Nottinghamshire
<alumniOf>Stow_u2013_Munroe_Falls_High_School,<age>56,<gender>Male,	Akron_u002C__Ohio
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Strausberg
<alumniOf>Yale_University,<age>58,<gender>Male,	Washington_u002C__D_u002E_C_u002E_
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>104,<gender>Male,	Limburg_an_der_Lahn
<age>412,<gender>Male,	Kingdom_of_Ireland
<age>574,<gender>Male,	Ewyas
<age>71,<gender>Male,<memberOf>Orange_Order,	Portadown
<alumniOf>Christ_Church_u002C__Oxford,<alumniOf>Eton_College,<age>181,<gender>Male,	Bala_u002C__Gwynedd
<alumniOf>Harvard_Law_School,<alumniOf>George_Washington_University,<age>77,<gender>Male,<nationality>United_States,	New_York_City
<age>124,<gender>Male,<nationality>United_States,	Brooklyn
<age>205,<gender>Male,<nationality>United_States,	Belair_Mansion__u0028_Bowie_u002C__Maryland_u0029_
<alumniOf>Amherst_College,<alumniOf>University_of_Pennsylvania,<alumniOf>Mountain_Lakes_High_School,<age>82,<gender>Male,<nationality>United_States,<worksFor>Clark_University,<worksFor>University_of_Massachusetts_Boston,	Orange_u002C__New_Jersey
<age>280,<gender>Male,	Bundu__u0028_state_u0029_
<alumniOf>Tufts_University,<alumniOf>Cornell_University,<alumniOf>The_Fletcher_School_at_Tufts_University,<age>77,<gender>Male,<knowsLanguage>English_lang,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Sewell_u002C__Chile
<alumniOf>Christ_Church_u002C__Oxford,<age>206,<gender>Male,	Paris
<age>248,<gender>Male,<knowsLanguage>English_lang,	Burton_in_Lonsdale
<alumniOf>University_of_Melbourne,<alumniOf>Geelong_Grammar_School,<award>Companion_Of_The_Order_Of_Australia_Q9680541,<age>96,<gender>Male,<knowsLanguage>English_lang,	Sydney
<age>970,<gender>Male,	Normandy
<gender>Female,	Bergamo
<age>884,<gender>Female,<knowsLanguage>Polish_lang,<nationality>Poland,	Wrocław
<gender>Female,<age>724,	Sweden
<alumniOf>Loughborough_University,<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<age>73,<gender>Male,<knowsLanguage>English_lang,	East_Ham
<age>123,<gender>Male,<knowsLanguage>English_lang,	Preston_u002C__Lancashire
<alumniOf>University_of_Texas_at_Austin,<age>60,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Kirksville_u002C__Missouri
<age>54,<gender>Male,<nationality>United_States,	Plymouth_u002C__Massachusetts
<alumniOf>Wheaton_College__u0028_Illinois_u0029_,<age>111,<gender>Male,<nationality>United_States,	Santa_Clara_u002C__California
<age>377,<gender>Male,<nationality>United_States,	London
<gender>Male,<award>Companion_Of_The_Order_Of_The_Bath_Q12177472,<award>Distinguished_Service_Order,<award>Distinguished_Flying_Cross__u0028_United_Kingdom_u0029_,<age>113,	Portsmouth
<age>246,<gender>Male,	Spanish_Town
<age>274,<gender>Male,	Leicestershire
<alumniOf>Stanford_University,<alumniOf>University_of_Florida,<alumniOf>Stanford_Graduate_School_of_Business,<age>75,<gender>Male,<nationality>Canada,	Winnipeg
<alumniOf>University_of_Minnesota,<age>106,<gender>Male,<nationality>United_States,	Saint_Paul_u002C__Minnesota
<alumniOf>Saint_Michael_u0027_s_College,<age>97,<gender>Male,<nationality>United_States,	Melrose_u002C__Massachusetts
<alumniOf>Eton_College,<age>168,<gender>Male,	Norfolk
<age>162,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Ray_County_u002C__Missouri
<age>53,<gender>Male,<nationality>Canada,	Bathurst_u002C__New_Brunswick
<age>408,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Tourouvre
<age>192,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Lowell_u002C__Massachusetts
<alumniOf>Trinity_College_u002C__Oxford,<alumniOf>Radley_College,<award>Knight_Commander_Of_The_Order_Of_The_British_Empire_Q12201445,<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>150,<gender>Male,<knowsLanguage>English_lang,	West_Bromwich
<alumniOf>United_States_Military_Academy,<alumniOf>United_States_Army_Command_and_General_Staff_College,<award>Purple_Heart,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<age>118,<gender>Male,<nationality>United_States,	Petersburg_u002C__Virginia
<nationality>United_States,<age>86,<gender>Male,	Paducah_u002C__Kentucky
<age>81,<gender>Male,	Portadown
<age>186,<gender>Male,	Port_Shoreham_u002C__Nova_Scotia
<alumniOf>Columbia_University,<alumniOf>Dartmouth_College,<age>90,<gender>Male,<nationality>United_States,	Pittsburgh
<age>270,<gender>Male,	Scotland
<alumniOf>University_of_Edinburgh,<award>Knight_Grand_Cross_Of_The_Order_Of_The_Bath_Q12177451,<age>281,<gender>Male,	Kirkliston
<alumniOf>Harvard_University,<age>146,<gender>Male,<nationality>United_States,	New_York_City
<nationality>United_States,<affiliation>WarnerMedia,<alumniOf>United_States_Military_Academy,<alumniOf>Georgetown_University_Law_Center,<award>Purple_Heart,<award>Great_Cross_With_Star_And_Sash_Of_The_Order_Of_Merit_Of_The_Federal_Republic_Of_Germany_Q10905171,<award>Air_Medal,<award>Presidential_Citizens_Medal,<award>Bronze_Star_Medal,<age>76,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,	Logan_u002C__Utah
<age>119,<gender>Male,<nationality>United_States,	Passaic_u002C__New_Jersey
<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>147,<gender>Male,<knowsLanguage>English_lang,<nationality>South_Africa,	Finland
<age>136,<gender>Male,<memberOf>Socialist_Party_of_America,	Dresden
<age>86,<gender>Male,	Hanna_u002C__Alberta
<age>95,<gender>Male,	Tacoma_u002C__Washington
<alumniOf>Duke_University,<age>95,<gender>Male,<nationality>United_States,	Chicago
<age>384,<gender>Male,<nationality>United_States,	County_Louth
<age>350,<gender>Male,	Braintree_u002C__Massachusetts
<nationality>United_States,	Beaufort_u002C__South_Carolina
<age>192,<gender>Male,<nationality>United_States,	New_York__u0028_state_u0029_
<alumniOf>Clifton_College,<alumniOf>Emmanuel_College_u002C__Cambridge,<award>Knight_Commander_Of_The_Order_Of_The_British_Empire_Q12201445,<age>146,<gender>Male,<knowsLanguage>English_lang,<worksFor>Shell_plc,<worksFor>United_Africa_Company,	London
<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<age>109,<gender>Male,<nationality>Austria,	Schönbrunn_Palace
<alumniOf>University_of_California_u002C__Davis,<alumniOf>Ateneo_de_Manila_University,<age>79,<gender>Male,<nationality>Philippines,	Manila
<alumniOf>Marlborough_College,<alumniOf>Brasenose_College_u002C__Oxford,<alumniOf>Britannia_Royal_Naval_College,<award>Knight_Grand_Cross_Of_The_Order_Of_The_Bath_Q12177451,<award>Knight_Grand_Cross_Of_The_Royal_Victorian_Order_Q12192290,<award>Companion_Of_The_Order_Of_The_Bath_Q12177472,<award>Companion_Of_The_Queen_U0027_S_Service_Order_Q96036375,<age>77,<gender>Male,<knowsLanguage>English_lang,	Cheltenham
<alumniOf>Harvard_University,<alumniOf>Harvard_College,<age>110,<gender>Male,<nationality>United_States,	Downingtown_u002C__Pennsylvania
<alumniOf>Saint_Ignatius_u0027__College_u002C__Riverview,<age>92,<gender>Male,	Temora_u002C__New_South_Wales
<alumniOf>Christ_u0027_s_College_u002C__Cambridge,<alumniOf>Bedales_School,<award>Knight_Grand_Cross_Of_The_Order_Of_St_Michael_And_St_George_Q12177423,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>91,<gender>Male,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	London
<alumniOf>Philippine_Military_Academy,<gender>Male,	Surigao_City
<alumniOf>Rossall_School,<award>Officer_Of_The_Order_Of_The_British_Empire_Q10762848,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<age>158,<gender>Male,<knowsLanguage>English_lang,	Writtle
<age>79,<gender>Male,<knowsLanguage>English_lang,	Cheltenham
<alumniOf>Princeton_University,<age>93,<gender>Male,<nationality>United_States,	Newport_u002C__Rhode_Island
<age>452,<gender>Male,	Malpas_u002C__Doubs
<age>90,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Kaliningrad
<age>111,<gender>Male,<nationality>United_States,	Providence_u002C__Rhode_Island
<gender>Male,<alumniOf>University_of_Oslo,<age>103,	Spydeberg
<alumniOf>Philippine_Merchant_Marine_Academy,<age>176,<gender>Male,<nationality>Philippines,	Cavite_City
<award>Commander_Of_The_Royal_Victorian_Order_Q12193183,<award>Member_Of_The_Order_Of_Australia_Q9678710,<award>Australian_Sports_Medal,<award>Centenary_Medal,<award>Pierre_de_Coubertin_medal,<age>89,<gender>Male,<knowsLanguage>English_lang,	Subiaco_u002C__Western_Australia
<age>81,<gender>Male,<knowsLanguage>English_lang,	Western_Australia
<age>198,<gender>Female,	Chelsea_u002C__London
<age>121,<gender>Female,<nationality>United_States,	San_Francisco
<age>149,<gender>Female,<knowsLanguage>English_lang,	Paddington
<award>Officer_Of_The_Order_Of_The_British_Empire_Q10762848,<age>142,<gender>Female,<knowsLanguage>English_lang,	South_Dublin
<age>163,<gender>Female,<knowsLanguage>English_lang,<nationality>United_States,	Chicago
<age>360,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Braunschweig
<award>Order_of_Friendship,<award>Order_of_the_Badge_of_Honour,<award>Honoured_Cultural_Worker_of_the_RSFSR,<age>83,<gender>Male,<knowsLanguage>Russian_lang,<nationality>Russia,	Dalnerechensk
<alumniOf>Trinity_College_u002C__Cambridge,<alumniOf>Westminster_School,<alumniOf>King_u0027_s_College_London,<age>169,<gender>Male,<knowsLanguage>English_lang,<memberOf>Institution_of_Civil_Engineers,	London
<age>328,<gender>Female,	Joseon
<age>255,<gender>Female,	Chernobyl
<age>908,<gender>Male,	Tuam
<alumniOf>University_of_Texas_at_Austin,<alumniOf>University_of_New_Orleans,<alumniOf>Hill_College,<age>76,<gender>Male,<nationality>United_States,<worksFor>Tulane_University,<worksFor>California_State_Polytechnic_University_u002C__Pomona,<worksFor>Loyola_University_New_Orleans,<worksFor>Sonoma_State_University,	Cuba
<age>89,<gender>Male,<nationality>Philippines,	Dinagat_u002C__Dinagat_Islands
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>104,<gender>Male,	Wolgast
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>110,<gender>Male,<nationality>United_States,	Offenbach_am_Main
<award>German_Cross_In_Gold_Q17412908,<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>113,<gender>Male,	Jędrzychowice_u002C__Strzelin_County
<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>133,	Eutin
<age>597,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Rötteln_Castle
<alumniOf>Heidelberg_University,<alumniOf>Humboldt_University_of_Berlin,<alumniOf>University_of_Tübingen,<award>Iron_Cross,<award>War_Merit_Cross,<age>124,<gender>Male,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Germany,	Ulm
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>103,<gender>Male,	Berlin
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>113,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Großenhain
<award>Eastern_Medal,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>104,<gender>Male,<knowsLanguage>Polish_lang,<nationality>Poland,	Grabownica_u002C__Gmina_Krośnice
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,	Harburg__u0028_quarter_u0029_
<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<age>441,<gender>Male,	Graz
<age>823,<gender>Male,	Neuchâtel
<age>182,<gender>Male,	Spencer_u002C__Massachusetts
<age>43,<gender>Male,<knowsLanguage>English_lang,	Birmingham
<alumniOf>Trinity_College_u002C__Cambridge,<age>116,<gender>Male,<knowsLanguage>English_lang,	Claremont__u0028_country_house_u0029_
<age>1426,<gender>Female,	Mecca
<alumniOf>Columbia_University,<age>96,<gender>Male,<knowsLanguage>Indonesian_lang,<nationality>Indonesia,	Indonesia
<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<age>69,<gender>Male,	Gold_Coast_u002C__Queensland
<age>101,<gender>Male,<nationality>United_States,	Melissa_u002C__Texas
<alumniOf>University_of_Allahabad,<alumniOf>St_u002E__Joseph_u0027_s_College_u002C__Nainital,<award>Vir_Chakra,<age>99,<gender>Male,<nationality>India,	Jabalpur
<alumniOf>Princeton_Day_School,<age>132,<gender>Female,<nationality>United_States,	New_York_City
<age>157,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Nowe_Miasteczko
<age>421,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Santo_Domingo
<age>32,<gender>Male,<nationality>Canada,	Ottawa
<age>137,<gender>Male,	Chennai
<age>272,<gender>Male,	Oudh_State
<age>130,<gender>Female,<nationality>Turkey,	Istanbul
<alumniOf>Palos_Verdes_High_School,<age>66,<gender>Female,<nationality>United_States,	Palos_Verdes_Peninsula
<gender>Male,<knowsLanguage>Odia_lang,<nationality>India,	Odisha
<age>147,<gender>Female,<nationality>Albania,	Tirana
<age>719,<gender>Male,<nationality>Iran,	Ardabil
<age>155,<gender>Female,	Bangkok
<alumniOf>Pakistan_Military_Academy,<age>87,<gender>Male,<nationality>Pakistan,	Bhopal
<age>327,<gender>Female,	Edirne
<age>1414,<gender>Female,	Medina
<gender>Male,<knowsLanguage>English_lang,<nationality>Sierra_Leone,	Kono_District
<age>50,<gender>Male,<knowsLanguage>Arabic,	Riyadh
<age>1423,<gender>Female,	Dilbeek
<age>1774,<gender>Female,	Mount_Tabor
<age>1674,<gender>Male,	Ireland
<age>1699,<gender>Female,<knowsLanguage>Latin,	Rome
<age>1374,<gender>Female,	Caudry
<age>1924,<gender>Female,	Rome
<age>1774,<gender>Male,	Córdoba_u002C__Spain
<age>161,<gender>Female,	Bangkok
<age>1149,<gender>Male,	Sale_u002C__Myanmar
<nationality>Albania,<age>148,<gender>Male,	Peja
<age>233,<gender>Male,	Oman
<age>179,<gender>Male,	Muscat
<age>504,<gender>Female,	Pyay
<age>70,<gender>Female,<knowsLanguage>English_lang,	Uplands_u002C__Swansea
<age>251,<gender>Female,<nationality>United_States,	Charles_City_County_u002C__Virginia
<alumniOf>Sciences_Po,<alumniOf>Johns_Hopkins_University,<alumniOf>University_of_Missouri,<alumniOf>Paul_H_u002E__Nitze_School_of_Advanced_International_Studies,<age>79,<gender>Female,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,<worksFor>Harvard_University,<worksFor>American_University,<worksFor>Texas_A_u0026_M_University,<worksFor>Georgetown_University,	San_Antonio
<age>72,<gender>Female,<nationality>Tonga,	Nukuʻalofa
<age>218,<gender>Male,<nationality>United_States,	Floresville_u002C__Texas
<age>101,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Palermo
<age>115,<gender>Male,<nationality>United_States,	Chicago
<alumniOf>Mississippi_State_University,<age>68,<gender>Male,	Lawrenceville_u002C__Georgia
<age>63,<gender>Male,<nationality>United_States,	Los_Angeles
<age>156,<gender>Male,<knowsLanguage>Indonesian_lang,<nationality>Indonesia,	Surakarta
<age>135,<gender>Male,	Grand_Palace
<age>75,<gender>Male,	Tigray_Region
<award>Knight_Grand_Cross_Of_The_Order_Of_The_Bath_Q12177451,<award>Army_Gold_Medal,<age>243,<gender>Male,	Newry
<age>268,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Shippensburg_u002C__Pennsylvania
<age>162,<gender>Male,<nationality>United_States,	Pennsylvania
<award>Silver_Star,<age>106,<gender>Male,<nationality>United_States,	Spokane_u002C__Washington
<alumniOf>Harvard_University,<alumniOf>University_of_Rochester,<alumniOf>Harvard_Graduate_School_of_Education,<age>78,<gender>Male,<worksFor>University_of_Michigan,	Cleveland
<age>187,<gender>Male,	Birmingham
<age>157,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	New_York_City
<age>282,<gender>Male,<nationality>United_States,	Rahway_u002C__New_Jersey
<age>143,<gender>Male,<nationality>United_States,	Latvia
<age>121,<gender>Male,	Great_Yarmouth
<age>1874,<gender>Male,	Hatra
<age>979,<gender>Female,<knowsLanguage>Catalan_lang,	Jaca
<age>507,<gender>Female,	Inwa
<alumniOf>University_of_Oregon,<alumniOf>San_Francisco_State_University,<alumniOf>Point_Loma_High_School,<age>80,<gender>Female,<nationality>United_States,	San_Diego
<gender>Female,	Trinidad
<age>63,<gender>Female,<knowsLanguage>Spanish_lang,	Baja_California
<alumniOf>Kelvinside_Academy,<award>Companion_Of_The_Order_Of_The_Bath_Q12177472,<award>Distinguished_Flying_Cross__u0028_United_Kingdom_u0029_,<age>107,<gender>Male,<knowsLanguage>English_lang,	Glasgow
<age>242,<gender>Male,	Orange_County_u002C__Virginia
<age>823,<gender>Male,	Sumatra
<alumniOf>University_of_Calcutta,<alumniOf>St_u002E__Xavier_u0027_s_Collegiate_School,<age>63,<gender>Male,	Kolkata
<age>170,<gender>Female,	Bangkok
<gender>Female,	Iberian_Peninsula
<age>199,<gender>Female,<nationality>United_States,	Kirtland_u002C__Ohio
<age>280,<gender>Female,<knowsLanguage>English_lang,<nationality>United_States,	Philadelphia
<alumniOf>Hurtwood_House,<age>51,<gender>Female,<knowsLanguage>Arabic,<knowsLanguage>English_lang,	Houston
<age>142,<gender>Female,	Grand_Palace
<age>662,<gender>Male,	Bursa
<age>691,<gender>Female,	Thayet
<age>824,<gender>Male,	Mosul
<age>126,<gender>Male,	Petržalka
<alumniOf>Marquette_University,<gender>Male,	Washington_u002C__D_u002E_C_u002E_
<gender>Male,<nationality>United_States,<alumniOf>University_of_Massachusetts_Dartmouth,<age>62,<memberOf>Democratic_Party__u0028_United_States_u0029_,	Medford_u002C__Massachusetts
<age>53,<gender>Male,<nationality>United_States,	Tulsa_u002C__Oklahoma
<gender>Male,<nationality>United_States,<alumniOf>University_of_Louisville,<age>46,<memberOf>Republican_Party__u0028_United_States_u0029_,	Dawson_Springs_u002C__Kentucky
<age>53,<gender>Male,<nationality>United_States,	North_Carolina
<age>69,<gender>Male,	Reston_u002C__Virginia
<age>82,<gender>Male,<knowsLanguage>English_lang,<knowsLanguage>Nigerian_Pidgin,<knowsLanguage>Igbo_lang,<nationality>Nigeria,	Emekuku
<gender>Male,	Adigrat
<age>155,<gender>Male,	Bechuanaland_Protectorate
<age>45,<gender>Female,<nationality>Nigeria,	Kaduna
<age>172,<gender>Female,<knowsLanguage>Ottoman_Turkish,	Istanbul
<age>974,<gender>Male,	Korea
<alumniOf>Moscow_State_Institute_of_International_Relations,<award>Order_of_Friendship,<award>Order_of_Honour__u0028_Russia_u0029_,<age>72,<gender>Male,<knowsLanguage>Russian_lang,<nationality>Russia,	Soviet_Union
<award>Order_Of_St_U002E__Vladimir_U002C__4Th_Class_Q21148960,<award>Order_Of_St_U002E__Vladimir_U002C__3Rd_Class_Q19344818,<age>285,<gender>Male,	Moscow
<award>Hero_of_Socialist_Labour,<award>Order_of_Lenin,<award>Order_of_the_Red_Banner_of_Labour,<award>Medal__u0022_For_Labour_Valour_u0022_,<age>83,<gender>Female,<knowsLanguage>Azerbaijani_lang,	Aşağı_Tala
<age>96,<gender>Male,<nationality>Republic_of_Ireland,	Limerick
<age>249,<gender>Male,<nationality>United_States,	Ohio
<alumniOf>University_of_Toronto,<alumniOf>Laurentian_University,<gender>Male,<nationality>Canada,	Guyana
<gender>Male,	Moghulistan
<alumniOf>Georgia_Tech,<alumniOf>Supélec,<age>51,<gender>Male,<nationality>Iran,	Tehran
<age>674,<gender>Male,	Sistan
<age>69,<gender>Male,<worksFor>Indian_Police_Service,	Bagalkote
<gender>Male,	First_Turkic_Khaganate
<age>105,<gender>Male,<nationality>Philippines,	Tamparan
<age>424,<gender>Male,	Safavid_Iran
<age>44,<gender>Male,<nationality>Iran,	Baneh
<alumniOf>Yale_Law_School,<alumniOf>Hopkins_School,<age>162,<gender>Male,<nationality>United_States,	New_Haven_u002C__Connecticut
<gender>Female,	Handan
<award>Auschwitz_Cross,<age>99,<gender>Male,<knowsLanguage>Polish_lang,<nationality>Poland,	Oświęcim
<age>554,<gender>Female,	Pyay
<age>609,<gender>Male,	Izena_u002C__Okinawa
<age>527,<gender>Male,	Shuri_u002C__Okinawa
<age>594,<gender>Male,	Izena_u002C__Okinawa
<age>239,<gender>Male,	Damietta
<age>95,<gender>Male,	Kimbolton_Castle
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>109,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Krefeld
<age>1126,<gender>Male,	Parma
